398,201,1
820,816,0
857,720,0
653,268,0
473,485,0
269,578,0
307,440,1
562,186,1
276,518,0
201,303,1
327,504,0
699,567,0
482,471,0
318,381,1
288,597,0
192,473,1
262,695,0
879,831,0
121,186,1
519,905,0
5,318,1
799,711,0
596,836,0
917,64,1
832,970,0
934,5,1
572,10,1
337,860,0
736,350,0
861,522,0
166,494,1
94,582,1
489,273,1
322,733,0
871,91,1
853,827,0
580,646,0
308,80,1
32,836,1
995,979,0
32,516,1
95,261,1
369,438,0
162,720,0
145,572,1
966,628,0
365,141,1
426,935,0
131,572,1
672,885,0
749,812,0
223,435,1
214,333,1
100,364,1
697,501,0
264,520,1
959,548,0
91,337,1
218,980,0
142,35,1
607,237,1
525,372,0
378,387,1
86,84,1
836,284,0
188,241,1
555,929,0
828,7,1
11,430,1
189,764,0
115,67,1
713,397,0
806,550,0
438,868,0
898,653,0
290,699,0
748,20,1
776,581,0
848,922,0
294,394,1
472,115,1
366,585,0
922,207,0
249,824,0
448,913,0
112,713,1
783,696,0
537,226,1
2,771,1
302,721,0
604,939,0
168,48,1
790,27,1
332,742,0
96,877,0
689,557,0
707,401,0
477,60,1
300,414,1
509,698,0
191,2,1
842,503,0
362,191,1
634,900,0
960,690,0
197,836,0
374,79,1
378,232,1
888,481,0
923,921,0
363,716,0
617,615,0
59,550,1
125,797,0
818,152,1
279,472,1
772,876,0
460,6,1
561,569,0
221,690,0
766,407,0
712,985,0
631,552,0
688,949,0
416,914,0
26,633,1
562,252,1
238,243,1
586,831,0
244,879,0
859,81,1
172,228,1
593,354,0
776,554,0
531,911,0
977,869,0
410,32,1
805,817,0
371,20,1
234,982,0
1,11,1
94,511,1
818,206,1
884,871,0
378,754,0
967,639,0
584,927,0
100,330,1
304,818,0
887,278,0
442,730,0
676,509,0
601,383,0
487,908,0
627,424,0
174,109,1
892,898,0
666,353,0
797,496,0
305,982,0
972,232,0
481,11,1
291,737,0
435,385,0
161,0,1
102,527,1
154,308,1
800,672,0
76,188,1
151,35,1
739,444,0
767,474,0
160,915,0
972,215,0
424,448,0
340,506,0
284,819,0
80,417,1
927,228,0
779,872,0
817,6,1
554,795,0
457,57,1
549,966,0
238,170,1
910,207,0
452,60,1
977,205,0
897,265,0
802,962,0
747,284,0
75,334,1
598,558,0
883,372,0
888,591,0
531,821,0
650,687,0
307,220,1
931,135,1
173,608,1
684,800,0
595,613,0
744,388,0
431,128,1
405,727,0
873,210,0
475,297,1
532,843,0
30,717,1
536,3,1
513,245,1
167,71,1
741,400,0
956,465,0
823,355,0
517,250,1
286,884,0
108,648,1
573,966,0
63,552,1
707,970,0
505,140,1
487,489,0
159,418,1
635,168,1
678,135,1
796,403,0
159,40,1
318,38,1
831,524,0
897,175,1
874,834,0
862,785,0
895,923,0
981,463,0
677,595,0
477,619,0
437,880,0
455,636,0
993,712,0
742,254,0
480,424,0
996,287,0
672,233,1
207,107,1
824,473,0
312,911,0
784,863,0
50,307,1
611,682,0
77,715,1
17,955,1
422,432,0
260,228,1
681,263,0
994,176,1
110,820,0
842,981,0
277,129,1
123,713,1
423,219,1
433,245,1
574,559,0
873,477,0
478,456,0
88,640,1
257,201,1
481,190,1
974,449,0
248,749,0
656,612,0
896,698,0
652,193,1
21,105,1
413,740,0
641,877,0
460,672,0
959,537,0
287,575,0
538,423,0
193,175,1
295,895,0
496,554,0
132,882,0
785,150,1
532,899,0
243,73,1
831,75,1
867,550,0
3,900,1
18,60,1
657,44,1
872,645,0
874,209,0
87,843,0
742,520,0
725,26,1
827,261,0
426,977,0
174,943,0
925,519,0
376,336,1
316,848,0
121,179,1
149,582,1
917,366,0
760,885,0
973,369,0
651,388,0
760,487,0
866,33,1
71,565,1
783,714,0
623,253,1
591,110,1
300,94,1
700,778,0
358,105,1
127,342,1
8,358,1
152,423,1
725,252,0
526,250,1
642,796,0
641,610,0
284,246,1
918,205,0
323,199,1
433,986,0
477,352,0
921,774,0
521,34,1
895,502,0
766,847,0
87,41,1
680,894,0
357,731,0
84,469,1
441,946,0
68,708,1
454,749,0
244,195,1
680,839,0
467,735,0
499,412,0
915,625,0
527,830,0
129,110,1
514,993,0
438,344,1
578,892,0
646,312,0
303,137,1
850,675,0
548,999,0
653,673,0
535,16,1
596,848,0
668,281,0
892,890,0
538,642,0
161,362,1
148,868,0
356,98,1
175,886,0
501,711,0
536,596,0
372,155,1
282,993,0
612,606,0
563,835,0
643,850,0
727,46,1
982,36,1
740,643,0
786,613,0
902,834,0
656,751,0
170,587,1
103,530,1
564,69,1
282,519,0
283,722,0
413,955,0
919,233,0
79,106,1
477,800,0
253,658,0
44,338,1
260,789,0
359,492,0
510,711,0
764,763,0
289,51,1
2,187,1
623,862,0
318,689,0
521,761,0
512,816,0
883,700,0
69,770,1
656,47,1
32,350,1
738,206,1
746,999,0
320,432,1
633,885,0
573,779,0
334,362,1
230,424,1
891,344,0
29,879,1
802,952,0
307,491,0
302,590,0
841,758,0
520,968,0
284,35,1
958,239,0
194,791,0
287,132,1
897,232,0
914,448,0
743,14,1
46,223,1
778,400,0
917,461,0
292,162,1
805,118,1
692,907,0
380,44,1
685,274,0
297,390,1
184,955,0
285,315,1
533,375,0
856,841,0
935,596,0
480,367,0
578,542,0
139,283,1
525,183,1
345,302,1
494,776,0
364,406,1
935,446,0
245,720,0
981,791,0
241,91,1
460,606,0
101,879,0
377,988,0
606,359,0
315,811,0
167,671,0
903,774,0
314,881,0
94,216,1
833,916,0
355,27,1
428,679,0
928,593,0
903,845,0
463,865,0
442,442,0
109,920,0
617,198,1
107,631,1
419,359,1
314,209,1
406,421,0
619,940,0
646,682,0
810,633,0
114,371,1
703,827,0
867,585,0
337,598,0
846,600,0
62,406,1
593,38,1
929,172,1
92,183,1
854,337,0
797,760,0
346,0,1
962,297,0
546,256,1
326,402,1
519,320,1
575,897,0
666,473,0
547,400,0
737,1,1
475,848,0
502,730,0
467,903,0
203,625,0
149,286,1
975,686,0
555,458,0
499,581,0
794,987,0
941,111,1
646,160,1
488,823,0
420,297,1
597,941,0
952,19,1
216,764,0
599,80,1
904,988,0
967,794,0
449,612,0
24,808,1
99,354,1
