617,20,1
576,517,0
343,578,0
596,572,0
302,316,0
412,452,0
170,96,1
646,86,1
490,929,1
214,863,1
690,476,0
861,967,1
269,291,0
721,718,0
502,483,0
733,248,1
935,509,1
745,906,1
386,383,0
605,891,1
356,406,0
664,554,0
462,843,1
338,811,1
692,658,0
877,595,1
661,898,1
827,665,1
320,508,0
56,477,1
734,824,1
147,515,1
182,73,1
633,933,1
653,501,0
576,395,0
114,21,1
851,498,1
80,942,1
560,973,1
741,783,1
937,229,1
81,720,1
98,171,1
448,443,0
639,680,0
740,114,1
682,494,0
233,346,1
322,346,0
787,380,1
967,309,1
187,436,1
53,377,1
615,434,0
304,650,0
246,986,1
327,437,0
619,201,1
566,503,0
284,834,1
875,807,1
835,518,1
532,849,1
852,387,1
43,507,1
746,976,1
185,957,1
569,414,0
248,976,1
473,892,1
823,152,1
438,261,0
545,450,0
563,156,1
25,986,1
636,445,0
280,928,1
876,798,1
251,137,1
176,725,1
861,546,1
907,453,1
907,272,1
6,266,1
923,322,1
788,506,1
299,811,1
728,461,0
742,320,0
297,443,0
574,940,1
254,278,0
377,706,0
805,184,1
474,70,1
926,375,1
317,803,1
272,122,1
394,193,1
206,873,1
752,475,1
475,814,1
752,49,1
432,68,1
647,22,1
40,668,1
620,654,0
488,52,1
244,867,1
724,756,1
504,679,0
989,940,1
924,96,1
252,983,1
282,819,1
342,458,0
872,607,1
383,937,1
250,633,1
586,52,1
872,802,1
192,875,1
117,677,1
519,915,1
149,566,1
815,39,1
143,253,1
999,617,1
166,689,1
474,176,1
533,133,1
56,529,1
604,545,0
475,386,0
746,57,1
734,444,0
413,717,0
272,924,1
386,890,1
868,835,1
230,933,1
320,51,1
420,867,1
442,138,1
453,323,0
846,644,1
85,361,1
20,364,1
288,881,1
315,210,1
508,690,0
381,763,1
534,683,0
896,561,1
706,477,0
132,819,1
728,855,1
797,836,1
240,204,1
740,281,0
557,795,1
549,943,1
356,547,0
123,965,1
83,424,1
838,865,1
163,813,1
607,573,0
938,163,1
657,245,1
649,833,1
479,392,0
514,181,1
164,49,1
763,320,1
938,698,1
790,377,1
672,775,1
996,671,1
45,687,1
883,58,1
906,806,1
604,128,1
234,530,1
976,624,1
783,593,1
579,294,0
337,558,0
967,532,1
851,681,1
611,73,1
675,304,0
421,493,0
381,647,0
248,37,1
103,191,1
929,486,1
18,164,1
659,46,1
445,590,0
835,830,1
767,148,1
452,356,0
325,636,0
295,380,0
679,618,0
126,474,1
316,444,0
560,913,1
75,223,1
349,406,0
612,307,0
108,357,1
86,437,1
474,251,0
755,361,1
485,64,1
605,150,1
716,923,1
75,421,1
917,317,1
877,470,1
974,515,1
763,322,1
99,391,1
96,173,1
785,420,1
646,298,0
377,376,0
906,760,1
304,777,1
216,310,1
546,953,1
22,216,1
260,127,1
256,168,1
111,240,1
65,393,1
517,238,1
756,289,1
681,750,1
577,621,0
616,372,0
540,63,1
668,576,0
954,705,1
626,991,1
347,552,0
916,575,1
153,106,1
280,711,0
810,790,1
122,573,1
334,812,1
40,425,1
929,30,1
179,364,1
241,416,1
559,23,1
78,927,1
485,922,1
162,291,1
218,706,1
718,677,0
908,764,1
341,936,1
80,163,1
9,608,1
621,318,0
353,372,0
6,290,1
602,835,1
225,127,1
627,795,1
855,288,1
100,145,1
308,159,1
758,67,1
955,134,1
994,952,1
722,537,0
522,654,0
677,11,1
401,20,1
201,843,1
384,777,1
735,574,0
982,73,1
651,422,0
140,872,1
483,990,1
431,707,0
160,180,1
391,767,1
667,571,0
278,206,1
913,439,1
699,817,1
125,176,1
42,719,1
445,179,1
59,791,1
638,439,0
86,107,1
120,603,1
73,720,1
715,567,0
496,67,1
89,456,1
161,26,1
978,836,1
375,68,1
993,907,1
555,42,1
99,561,1
589,627,0
151,610,1
517,139,1
521,407,0
518,425,0
628,390,0
15,37,1
508,832,1
525,72,1
468,254,0
502,260,0
352,569,0
23,305,1
176,610,1
329,566,0
713,392,0
965,972,1
520,634,0
964,120,1
353,678,0
625,103,1
414,359,0
751,501,1
647,481,0
638,226,1
73,728,1
595,24,1
606,358,0
278,487,0
999,75,1
761,698,1
635,9,1
178,166,1
10,426,1
797,86,1
624,776,1
597,860,1
189,959,1
20,796,1
726,963,1
75,699,1
406,718,0
109,576,1
630,88,1
979,771,1
914,262,1
93,699,1
872,319,1
980,955,1
872,918,1
325,991,1
817,468,1
978,698,1
1,482,1
229,925,1
546,431,0
697,421,0
396,33,1
699,313,0
340,861,1
381,833,1
774,784,1
558,689,0
688,334,0
402,74,1
735,143,1
972,33,1
561,416,0
884,895,1
200,503,1
969,284,1
88,969,1
0,664,1
934,614,1
531,454,0
323,56,1
677,805,1
962,713,1
92,589,1
912,684,1
371,598,0
91,450,1
985,848,1
224,629,1
255,740,0
120,322,1
502,142,1
927,567,1
314,153,1
966,846,1
680,134,1
485,234,1
512,26,1
833,667,1
287,363,0
25,140,1
226,442,1
620,847,1
778,808,1
864,118,1
311,889,1
226,859,1
988,48,1
496,61,1
252,528,0
416,364,0
94,980,1
47,882,1
596,179,1
557,81,1
179,598,1
84,282,1
217,270,1
674,69,1
864,491,1
721,103,1
604,879,1
616,113,1
93,763,1
991,783,1
261,597,0
726,933,1
406,256,0
456,523,0
325,114,1
514,647,0
788,170,1
782,314,1
102,991,1
607,644,0
888,304,1
458,230,1
127,612,1
999,765,1
991,797,1
931,317,1
200,80,1
300,875,1
846,503,1
431,230,1
335,155,1
120,216,1
176,833,1
100,480,1
601,426,0
828,91,1
253,335,0
88,48,1
774,252,1
555,659,0
237,338,1
793,85,1
301,287,0
846,942,1
78,960,1
489,817,1
230,441,1
148,486,1
484,614,0
287,831,1
867,324,1
466,888,1
61,74,1
769,744,1
195,493,1
467,636,0
310,82,1
800,2,1
999,662,1
880,536,1
974,734,1
531,345,0
385,724,0
435,516,0
249,822,1
871,241,1
231,718,1
514,294,0
250,501,1
576,767,1
784,421,1
629,321,0
160,964,1
307,630,0
733,519,0
214,958,1
955,594,1
988,842,1
544,596,0
510,791,1
906,613,1
747,343,0
529,590,0
665,306,0
195,390,1
954,391,1
801,195,1
797,764,1
274,195,1
890,13,1
11,354,1
135,443,1
182,397,1
204,436,1
879,212,1
309,479,0
703,609,0
333,716,0
131,47,1
348,840,1
483,980,1
879,367,1
239,244,1
924,30,1
211,727,1
807,248,1
253,655,0
291,989,1
331,318,0
168,172,1
826,182,1
945,800,1
977,68,1
206,425,1
987,841,1
788,223,1
792,454,1
551,732,0
104,723,1
496,657,0
811,692,1
156,783,1
136,798,1
891,344,1
67,500,1
43,464,1
95,619,1
440,538,0
950,936,1
264,87,1
399,748,0
215,170,1
628,560,0
721,583,0
835,477,1
206,526,1
61,698,1
852,641,1
768,537,1
468,78,1
775,439,1
230,857,1
899,983,1
264,677,0
530,88,1
712,48,1
96,490,1
261,841,1
986,968,1
606,567,0
397,501,0
359,345,0
833,155,1
576,488,0
599,977,1
292,34,1
330,729,0
988,804,1
240,701,1
568,39,1
974,856,1
870,507,1
479,513,0
126,629,1
822,765,1
689,579,0
567,14,1
345,815,1
592,479,0
655,117,1
196,277,1
205,914,1
479,311,0
545,280,0
750,323,1
686,399,0
679,416,0
832,284,1
348,609,0
653,597,0
185,306,1
388,146,1
876,900,1
947,940,1
196,89,1
625,553,0
487,614,0
998,721,1
606,866,1
195,106,1
306,854,1
734,241,1
466,892,1
593,867,1
20,393,1
532,2,1
749,98,1
696,404,0
789,399,1
35,188,1
458,188,1
878,464,1
298,704,0
554,232,1
688,656,0
260,879,1
615,672,0
605,589,0
66,223,1
801,697,1
433,718,0
6,268,1
24,912,1
86,0,1
545,824,1
704,559,0
356,808,1
403,192,1
985,158,1
575,436,0
655,490,0
486,419,0
34,280,1
350,71,1
189,320,1
360,827,1
19,436,1
347,341,0
796,278,1
51,847,1
546,419,0
711,12,1
344,5,1
982,707,1
104,643,1
647,748,0
68,592,1
574,763,1
789,998,1
289,820,1
896,542,1
345,100,1
827,321,1
493,176,1
635,716,0
568,21,1
718,249,1
43,696,1
989,834,1
255,683,0
327,821,1
268,499,0
474,854,1
536,792,1
6,669,1
691,22,1
971,720,1
872,243,1
227,998,1
715,618,0
476,285,0
657,393,0
61,141,1
205,738,1
244,198,1
190,995,1
82,999,1
686,401,0
508,694,0
794,688,1
96,713,1
940,689,1
415,505,0
539,239,1
659,589,0
421,531,0
236,701,1
570,821,1
716,883,1
630,230,1
687,67,1
752,910,1
717,939,1
995,404,1
956,617,1
544,555,0
379,72,1
139,233,1
995,36,1
656,322,0
275,697,0
880,426,1
436,708,0
360,531,0
611,673,0
325,762,1
426,413,0
462,433,0
277,497,0
277,126,1
764,968,1
2,573,1
0,463,1
423,10,1
625,482,0
7,912,1
341,590,0
467,841,1
927,432,1
779,850,1
742,934,1
766,154,1
989,544,1
